"Serial No.","Dealer Credit Code","PPI_1(without QC)","PPI_1(with QC)","SLAB_1(without QC)","SLAB_1(with QC)"
924,0000105975,450,-,100,-
925,0000114887,900,-,200,-
926,0000113996,-,-,-,-
927,0000105979,-,-,-,-
928,0000179815,-,-,-,-
929,0000199259,450,-,400,-
930,0000321761,-,-,-,-
931,0000163163,-,-,-,-
932,0000321764,900,-,-,-
933,0000105980,-,-,400,-
934,0000213954,-,-,-,-
935,0000150857,-,-,-,-
936,0000215743,-,-,200,-
937,0000284972,-,-,-,-
938,0000460201,-,-,-,-
939,0000166010,-,-,-,-
940,0000163503,450,-,400,-
941,0000325182,-,-,-,-
942,0000163186,-,-,-,-
943,0000261198,-,-,-,-
944,0000261199,-,-,-,-
945,0000288706,-,-,-,-
946,0000197665,-,-,-,-
947,0000344062,450,-,100,-
948,0000166026,-,-,-,-
949,0000223941,-,-,-,-
950,0000180444,-,-,100,-
951,0000280077,-,-,-,-
952,0000213983,-,-,-,-
953,0000319120,-,-,-,-
954,0000290205,-,-,-,-
955,0000180451,-,-,-,-
956,0000263315,-,-,-,-
957,0000154613,-,-,-,-
958,0000180452,-,-,100,-
959,0000260481,-,-,-,-
960,0000182074,450,-,400,-
961,0000322854,450,-,-,-
962,0000344239,-,-,200,-
963,0000162476,-,-,-,-
964,0000295690,-,-,-,-
965,0000288565,450,-,-,-
966,0000349884,450,-,400,-
967,0000113011,-,-,-,-
968,0000113012,-,-,-,-
969,0000113016,-,-,-,-
970,0000166201,-,-,-,-
971,0000323751,-,-,-,-
972,0000332662,-,-,-,-
973,0000280255,900,-,100,-
974,0000271183,-,-,-,-
975,0000165154,-,-,-,-
976,0000326427,-,-,-,-
977,0000136806,-,-,-,-
978,0000136807,-,-,-,-
979,0000109591,-,-,-,-
980,0000136808,-,-,-,-
981,0000136809,-,-,-,-
982,0000232876,-,-,-,-
983,0000113020,-,-,-,-
984,0000136810,-,-,-,-
985,0000462026,-,-,-,-
986,0000136811,-,-,-,-
987,0000136812,-,-,-,-
988,0000319144,-,-,-,-
989,0000136813,-,-,-,-
990,0000136814,-,-,-,-
991,0000136817,-,-,-,-
992,0000136818,-,-,-,-
993,0000358977,450,-,400,-
994,0000113032,-,-,-,-
995,0000113036,-,-,-,-
996,0000328061,-,-,-,-
997,0000136822,-,-,-,-
998,0000136824,-,-,-,-
999,0000163717,-,-,-,-
1000,0000165338,-,-,-,-
1001,0000165339,-,-,-,-
1002,0000136828,450,-,200,-
1003,0000136829,-,-,-,-
1004,0000113040,-,-,-,-
1005,0000270801,450,-,400,-
1006,0000185104,-,-,-,-
1007,0000162831,900,-,400,-
1008,0000185106,-,-,-,-
1009,0000185107,-,-,-,-
1010,0000136832,-,-,-,-
1011,0000136833,-,-,-,-
1012,0000163563,-,-,-,-
1013,0000361367,-,-,-,-
1014,0000352297,-,-,-,-
1015,0000136837,-,-,-,-
1016,0000180658,-,-,-,-
1017,0000352298,-,-,-,-
1018,0000136838,-,-,-,-
1019,0000295896,450,-,400,-
1020,0000113050,-,-,-,-
1021,0000113212,-,-,-,-
1022,0000114105,-,-,-,-
1023,0000113214,-,-,-,-
1024,0000114106,450,-,-,-
1025,0000113053,-,-,-,-
1026,0000114107,-,-,-,-
1027,0000114108,-,-,-,-
1028,0000113056,-,-,-,-
1029,0000114109,-,-,-,-
1030,0000335530,-,-,-,-
1031,0000282234,-,-,-,-
1032,0000290091,-,-,200,-
1033,0000338044,450,-,100,-
1034,0000155715,-,-,-,-
1035,0000113221,-,-,-,-
1036,0000115004,-,-,-,-
1037,0000114113,-,-,-,-
1038,0000113223,-,-,-,-
1039,0000114114,-,-,-,-
1040,0000115005,-,-,-,-
1041,0000113224,-,-,-,-
1042,0000114115,-,-,-,-
1043,0000115009,450,-,100,-
1044,0000282401,-,-,-,-
1045,0000114119,-,-,200,-
1046,0000201438,-,-,-,-
1047,0000168033,-,-,-,-
1048,0000453155,-,-,-,-
1049,0000319347,450,-,200,-
1050,0000181729,-,-,-,-
1051,0000175169,450,-,200,-
1052,0000215999,-,-,-,-
1053,0000115012,-,-,-,-
1054,0000114121,-,-,-,-
1055,0000113070,-,-,-,-
1056,0000113232,-,-,-,-
1057,0000113235,-,-,-,-
1058,0000115017,-,-,-,-
1059,0000113074,450,-,-,-
1060,0000168040,900,-,400,-
1061,0000460612,-,-,-,-
1062,0000343730,900,-,400,-
1063,0000343573,-,-,-,-
1064,0000343737,-,-,-,-
1065,0000163595,-,-,-,-
1066,0000298918,-,-,-,-
1067,0000113242,-,-,-,-
1068,0000115024,-,-,-,-
1069,0000113080,450,-,100,-
1070,0000200561,-,-,-,-
1071,0000113406,-,-,200,-
1072,0000113245,450,-,400,-
1073,0000114137,-,-,-,-
1074,0000343903,-,-,-,-
1075,0000148613,-,-,-,-
1076,0000329162,-,-,-,-
1077,0000148616,-,-,-,-
1078,0000148617,-,-,100,-
1079,0000253594,-,-,200,-
1080,0000148618,-,-,-,-
1081,0000113410,-,-,100,-
1082,0000114140,-,-,-,-
1083,0000114141,-,-,400,-
1084,0000115032,-,-,-,-
1085,0000115033,-,-,-,-
1086,0000114305,-,-,-,-
1087,0000113253,-,-,-,-
1088,0000114144,-,-,-,-
1089,0000115039,-,-,-,-
1090,0000113096,-,-,-,-
1091,0000113097,-,-,-,-
1092,0000149512,-,-,-,-
1093,0000290291,900,-,-,-
1094,0000113099,450,-,-,-
1095,0000148622,450,-,100,-
1096,0000271581,-,-,-,-
1097,0000280653,-,-,-,-
1098,0000148623,-,-,-,-
1099,0000198985,900,-,200,-
1100,0000113420,-,-,-,-
1101,0000115040,450,-,100,-
1102,0000115042,-,-,-,-
1103,0000115043,-,-,-,-
1104,0000115044,-,-,-,-
1105,0000113425,450,-,-,-
1106,0000114156,-,-,-,-
1107,0000114319,450,-,-,-
1108,0000113266,-,-,-,-
1109,0000354614,-,-,-,-
1110,0000294027,900,-,200,-
1111,0000354454,450,-,400,-
1112,0000148637,-,-,-,-
1113,0000148638,-,-,-,-
1114,0000336479,450,-,400,-
1115,0000114323,-,-,-,-
1116,0000113270,-,-,-,-
1117,0000114162,-,-,-,-
1118,0000115216,-,-,-,-
1119,0000115054,450,-,100,-
1120,0000115218,-,-,-,-
1121,0000113275,-,-,-,-
1122,0000115219,-,-,-,-
1123,0000114166,450,-,400,-
1124,0000200594,-,-,-,-
1125,0000266411,-,-,-,-
1126,0000113276,-,-,-,-
1127,0000115058,450,-,100,-
1128,0000115059,-,-,-,-
1129,0000229560,-,-,-,-
1130,0000356406,450,-,100,-
1131,0000157392,-,-,200,-
1132,0000354465,-,-,-,-
1133,0000462439,-,-,-,-
1134,0000115221,-,-,-,-
1135,0000114331,-,-,-,-
1136,0000115223,-,-,-,-
1137,0000114333,-,-,-,-
1138,0000115063,-,-,-,-
1139,0000115226,-,-,-,-
1140,0000115064,-,-,-,-
1141,0000211455,-,-,-,-
1142,0000113283,450,-,100,-
1143,0000114337,-,-,-,-
1144,0000113284,-,-,-,-
1145,0000115067,-,-,-,-
1146,0000113285,-,-,-,-
1147,0000113609,-,-,-,-
1148,0000113448,-,-,-,-
1149,0000113289,-,-,-,-
1150,0000194257,-,-,-,-
1151,0000328475,-,-,-,-
1152,0000326857,-,-,-,-
1153,0000104700,-,-,-,-
1154,0000104701,-,-,-,-
1155,0000115231,-,-,-,-
1156,0000115070,450,-,200,-
1157,0000104702,-,-,100,-
1158,0000104703,-,-,-,-
1159,0000113451,-,-,-,-
1160,0000114504,-,-,400,-
1161,0000104704,-,-,-,-
1162,0000114182,-,-,-,-
1163,0000104706,-,-,-,-
1164,0000104707,-,-,-,-
1165,0000115237,450,-,400,-
1166,0000114184,-,-,-,-
1167,0000115238,-,-,-,-
1168,0000104708,-,-,-,-
1169,0000114509,-,-,-,-
1170,0000456051,-,-,200,-
1171,0000212197,-,-,-,-
1172,0000327911,-,-,-,-
1173,0000113459,-,-,-,-
1174,0000354482,-,-,-,-
1175,0000271947,-,-,-,-
1176,0000318846,-,-,-,-
1177,0000271949,-,-,-,-
1178,0000114510,-,-,-,-
1179,0000104710,-,-,-,-
1180,0000104711,-,-,-,-
1181,0000115242,-,-,-,-
1182,0000113622,450,-,-,-
1183,0000104712,450,-,-,-
1184,0000114514,-,-,-,-
1185,0000115243,-,-,-,-
1186,0000115082,450,-,-,-
1187,0000222164,-,-,-,-
1188,0000104714,-,-,-,-
1189,0000113462,-,-,-,-
1190,0000114354,900,-,400,-
1191,0000104715,-,-,-,-
1192,0000115245,-,-,-,-
1193,0000114355,-,-,100,-
1194,0000113626,-,-,400,-
1195,0000104716,1800,-,400,-
1196,0000115246,-,-,-,-
1197,0000115247,-,-,-,-
1198,0000114518,-,-,-,-
1199,0000113627,-,-,-,-
1200,0000114357,1800,-,400,-
1201,0000104718,1800,-,400,-
1202,0000114519,-,-,-,-
1203,0000115087,-,-,-,-
1204,0000104719,-,-,-,-
1205,0000358213,450,-,100,-
1206,0000113468,-,-,-,-
1207,0000328650,-,-,-,-
1208,0000115089,-,-,-,-
1209,0000177181,-,-,-,-
1210,0000293175,-,-,-,-
1211,0000349147,-,-,-,-
1212,0000157585,-,-,-,-
1213,0000323010,-,-,-,-
1214,0000116301,450,-,400,-
1215,0000116302,-,-,-,-
1216,0000115250,-,-,-,-
1217,0000116303,-,-,-,-
1218,0000104720,-,-,-,-
1219,0000104721,-,-,-,-
1220,0000211642,-,-,-,-
1221,0000104722,-,-,-,-
1222,0000115252,-,-,-,-
1223,0000116306,-,-,200,-
1224,0000104723,-,-,-,-
1225,0000115253,-,-,-,-
1226,0000113471,-,-,-,-
1227,0000113472,-,-,-,-
1228,0000104724,-,-,-,-
1229,0000114525,-,-,-,-
1230,0000113473,-,-,-,-
1231,0000114364,-,-,200,-
1232,0000114526,-,-,-,-
1233,0000115093,-,-,-,-
1234,0000104725,-,-,-,-
1235,0000113474,-,-,-,-
1236,0000115094,1800,-,200,-
1237,0000115256,-,-,-,-
1238,0000104726,450,-,-,-
1239,0000104727,-,-,100,-
1240,0000115257,-,-,-,-
1241,0000277303,-,-,-,-
1242,0000115258,-,-,-,-
1243,0000115096,-,-,-,-
1244,0000104729,-,-,-,-
1245,0000115259,-,-,-,-
1246,0000115098,-,-,100,-
1247,0000115099,-,-,200,-
1248,0000268235,-,-,-,-
1249,0000292617,-,-,-,-
1250,0000163993,-,-,-,-
1251,0000112911,-,-,-,-
1252,0000104730,-,-,-,-
1253,0000113802,-,-,-,-
1254,0000104731,-,-,-,-
1255,0000113803,-,-,-,-
1256,0000113480,-,-,-,-
1257,0000104732,-,-,-,-
1258,0000113642,-,-,-,-
1259,0000104733,-,-,-,-
1260,0000113481,1800,-,200,-
1261,0000104734,-,-,200,-
1262,0000113482,-,-,-,-
1263,0000113645,-,-,-,-
1264,0000115265,-,-,-,-
1265,0000104735,-,-,400,-
1266,0000104736,-,-,-,-
1267,0000114375,-,-,400,-
1268,0000220567,-,-,100,-
1269,0000114538,450,-,200,-
1270,0000104737,-,-,-,-
1271,0000220568,-,-,-,-
1272,0000115268,-,-,-,-
1273,0000113648,-,-,-,-
1274,0000104739,450,-,-,-
1275,0000356452,-,-,-,-
1276,0000278208,-,-,200,-
1277,0000181982,-,-,-,-
1278,0000149744,-,-,-,-
1279,0000156879,-,-,-,-
1280,0000233040,450,-,400,-
1281,0000114701,-,-,-,-
1282,0000104900,-,-,-,-
1283,0000114702,-,-,-,-
1284,0000104902,-,-,-,-
1285,0000115270,-,-,-,-
1286,0000104740,-,-,-,-
1287,0000113812,-,-,-,-
1288,0000113813,-,-,-,-
1289,0000115271,-,-,-,-
1290,0000104903,-,-,-,-
1291,0000113651,-,-,-,-
1292,0000114381,-,-,400,-
1293,0000104904,-,-,-,-
1294,0000104742,-,-,-,-
1295,0000113814,-,-,-,-
1296,0000114382,-,-,100,-
1297,0000112924,-,-,-,-
1298,0000104743,-,-,-,-
1299,0000113653,-,-,-,-
1300,0000115274,-,-,-,-
1301,0000104744,-,-,-,-
1302,0000114545,-,-,-,-
1303,0000104906,-,-,-,-
1304,0000113654,-,-,-,-
1305,0000114707,-,-,400,-
1306,0000113655,450,-,-,-
1307,0000104745,-,-,-,-
1308,0000115275,-,-,-,-
1309,0000114708,-,-,-,-
1310,0000104908,450,-,-,-
1311,0000104746,-,-,-,-
1312,0000112927,-,-,-,-
1313,0000114709,-,-,-,-
1314,0000347711,-,-,-,-
1315,0000104909,-,-,-,-
1316,0000114548,-,-,-,-
1317,0000113657,900,-,200,-
1318,0000114386,-,-,200,-
1319,0000104747,-,-,-,-
1320,0000114549,-,-,-,-
1321,0000104748,-,-,-,-
1322,0000115278,450,-,100,-
1323,0000113658,-,-,-,-
1324,0000296035,-,-,400,-
1325,0000113497,-,-,-,-
1326,0000104749,-,-,-,-
1327,0000114389,-,-,-,-
1328,0000327953,-,-,-,-
1329,0000354686,-,-,-,-
1330,0000156886,-,-,-,-
1331,0000104910,-,-,-,-
1332,0000332116,-,-,-,-
1333,0000104911,-,-,400,-
1334,0000113821,-,-,-,-
1335,0000114551,-,-,-,-
1336,0000114713,450,-,400,-
1337,0000112931,-,-,-,-
1338,0000104750,450,-,400,-
1339,0000104751,-,-,-,-
1340,0000113823,-,-,-,-
1341,0000112932,450,-,400,-
1342,0000112933,-,-,-,-
1343,0000114715,-,-,-,-
1344,0000104752,-,-,-,-
1345,0000104754,1800,-,400,-
1346,0000114717,1800,-,200,-
1347,0000115285,-,-,-,-
1348,0000104755,-,-,-,-
1349,0000114718,-,-,-,-
1350,0000448402,-,-,-,-
1351,0000104756,450,-,400,-
1352,0000114395,-,-,-,-
1353,0000113829,-,-,-,-
1354,0000104757,-,-,-,-
1355,0000113668,-,-,-,-
1356,0000104758,450,-,400,-
1357,0000150199,-,-,-,-
1358,0000113669,-,-,-,-
1359,0000104759,-,-,-,-
1360,0000461772,-,-,-,-
1361,0000344891,-,-,-,-
1362,0000359147,-,-,-,-
1363,0000177384,-,-,-,-
1364,0000329584,-,-,-,-
1365,0000177385,-,-,-,-
1366,0000294269,450,-,400,-
1367,0000104760,900,-,-,-
1368,0000115290,900,-,400,-
1369,0000115291,-,-,-,-
1370,0000104761,-,-,200,-
1371,0000104762,-,-,-,-
1372,0000104763,450,-,400,-
1373,0000113835,-,-,-,-
1374,0000104764,-,-,-,-
1375,0000112783,-,-,100,-
1376,0000113836,-,-,-,-
1377,0000114566,450,-,-,-
1378,0000113837,-,-,-,-
1379,0000115295,-,-,-,-
1380,0000104765,-,-,-,-
1381,0000114567,-,-,-,-
1382,0000104766,450,-,400,-
1383,0000113838,-,-,-,-
1384,0000220597,-,-,-,-
1385,0000284470,-,-,-,-
1386,0000112948,-,-,-,-
1387,0000116188,-,-,-,-
1388,0000104767,-,-,-,-
1389,0000113839,-,-,-,-
1390,0000220598,-,-,-,-
1391,0000248831,-,-,-,-
1392,0000269324,-,-,-,-
1393,0000291923,-,-,400,-
1394,0000112787,450,-,400,-
1395,0000104768,-,-,-,-
1396,0000113678,450,-,-,-
1397,0000248832,-,-,-,-
1398,0000104769,-,-,-,-
1399,0000112788,-,-,-,-
1400,0000281962,-,-,-,-
1401,0000355753,-,-,-,-
1402,0000346684,-,-,-,-
1403,0000266657,-,-,-,-
1404,0000177395,-,-,-,-
1405,0000263985,-,-,-,-
1406,0000222704,-,-,-,-
1407,0000320552,450,-,400,-
1408,0000113840,-,-,-,-
1409,0000113841,450,-,200,-
1410,0000114733,-,-,-,-
1411,0000104770,-,-,100,-
1412,0000114572,900,-,400,-
1413,0000104771,-,-,-,-
1414,0000114573,-,-,200,-
1415,0000104772,-,-,-,-
1416,0000104773,-,-,-,-
